ISOCode,Year,EnergyTypeID,ElectricityGenerationTWH,ElectricityGenerationPerPerson,ShareOfElectricityGenerated
BTN,2005,7,0.0,0.0,0.0
BTN,2006,1,0.0,0.0,0.0
BTN,2006,2,0.0,0.0,0.0
BTN,2006,3,0.0,0.0,0.0
BTN,2006,4,0.0,0.0,0.0
BTN,2006,5,4.47,6.639208760785001e-06,100.0
BTN,2006,6,0.0,0.0,0.0
BTN,2006,7,0.0,0.0,0.0
BTN,2007,1,0.0,0.0,0.0
BTN,2007,2,0.0,0.0,0.0
BTN,2007,3,0.0,0.0,0.0
BTN,2007,4,0.0,0.0,0.0
BTN,2007,5,6.49,9.521378355222235e-06,100.0
BTN,2007,6,0.0,0.0,0.0
BTN,2007,7,0.0,0.0,0.0
BTN,2008,1,0.0,0.0,0.0
BTN,2008,2,0.0,0.0,0.0
BTN,2008,3,0.0,0.0,0.0
BTN,2008,4,0.0,0.0,0.0
BTN,2008,5,6.89,9.989256836986636e-06,100.0
BTN,2008,6,0.0,0.0,0.0
BTN,2008,7,0.0,0.0,0.0
BTN,2009,1,0.0,0.0,0.0
BTN,2009,2,0.0,0.0,0.0
BTN,2009,3,0.0,0.0,0.0
BTN,2009,4,0.0,0.0,0.0
BTN,2009,5,6.93,9.93289206257292e-06,100.0
BTN,2009,6,0.0,0.0,0.0
BTN,2009,7,0.0,0.0,0.0
BTN,2010,1,0.0,0.0,0.0
BTN,2010,2,0.0,0.0,0.0
BTN,2010,3,0.0,0.0,0.0
BTN,2010,4,0.0,0.0,0.0
BTN,2010,5,7.26,1.0290238588961664e-05,100.0
BTN,2010,6,0.0,0.0,0.0
BTN,2010,7,0.0,0.0,0.0
BTN,2011,1,0.0,0.0,0.0
BTN,2011,2,0.0,0.0,0.0
BTN,2011,3,0.0,0.0,0.0
BTN,2011,4,0.0,0.0,0.0
BTN,2011,5,6.97,9.77096411518803e-06,100.0
BTN,2011,6,0.0,0.0,0.0
BTN,2011,7,0.0,0.0,0.0
BTN,2012,1,0.0,0.0,0.0
BTN,2012,2,0.0,0.0,0.0
BTN,2012,3,0.0,0.0,0.0
BTN,2012,4,0.0,0.0,0.0
BTN,2012,5,6.74,9.346131339491981e-06,100.0
BTN,2012,6,0.0,0.0,0.0
BTN,2012,7,0.0,0.0,0.0
BTN,2013,1,0.0,0.0,0.0
BTN,2013,2,0.0,0.0,0.0
BTN,2013,3,0.0,0.0,0.0
BTN,2013,4,0.0,0.0,0.0
BTN,2013,5,7.53,1.0330663549632459e-05,100.0
BTN,2013,6,0.0,0.0,0.0
BTN,2013,7,0.0,0.0,0.0
BTN,2014,1,0.0,0.0,0.0
BTN,2014,2,0.0,0.0,0.0
BTN,2014,3,0.0,0.0,0.0
BTN,2014,4,0.0,0.0,0.0
BTN,2014,5,7.15,9.709898120761256e-06,100.0
BTN,2014,6,0.0,0.0,0.0
BTN,2014,7,0.0,0.0,0.0
BTN,2015,1,0.0,0.0,0.0
BTN,2015,2,0.0,0.0,0.0
BTN,2015,3,0.0,0.0,0.0
BTN,2015,4,0.0,0.0,0.0
BTN,2015,5,7.73,1.039979334951378e-05,100.0
BTN,2015,6,0.0,0.0,0.0
BTN,2015,7,0.0,0.0,0.0
BTN,2016,1,0.0,0.0,0.0
BTN,2016,2,0.0,0.0,0.0
BTN,2016,3,0.0,0.0,0.0
BTN,2016,4,0.0,0.0,0.0
BTN,2016,5,7.88,1.0509973805090668e-05,100.0
BTN,2016,6,0.0,0.0,0.0
BTN,2016,7,0.0,0.0,0.0
BTN,2017,1,0.0,0.0,0.0
BTN,2017,2,0.0,0.0,0.0
BTN,2017,3,0.0,0.0,0.0
BTN,2017,4,0.0,0.0,0.0
BTN,2017,5,7.65,1.0117307870339756e-05,100.0
BTN,2017,6,0.0,0.0,0.0
BTN,2017,7,0.0,0.0,0.0
BTN,2018,1,0.0,0.0,0.0
BTN,2018,2,0.0,0.0,0.0
BTN,2018,3,0.0,0.0,0.0
BTN,2018,4,0.0,0.0,0.0
BTN,2018,5,6.89,9.040760841040068e-06,100.0
BTN,2018,6,0.0,0.0,0.0
BTN,2018,7,0.0,0.0,0.0
BTN,2019,1,0.0,0.0,0.0
BTN,2019,2,0.0,0.0,0.0
BTN,2019,3,0.0,0.0,0.0
BTN,2019,4,0.0,0.0,0.0
BTN,2019,5,8.95,1.1661739201815843e-05,100.0
BTN,2019,6,0.0,0.0,0.0
BTN,2019,7,0.0,0.0,0.0
BTN,2020,1,0.0,0.0,0.0
BTN,2020,2,0.0,0.0,0.0
BTN,2020,3,0.0,0.0,0.0
BTN,2020,4,0.0,0.0,0.0
BTN,2020,5,8.95,1.1585580547616087e-05,100.0
BTN,2020,6,0.0,0.0,0.0
BTN,2020,7,0.0,0.0,0.0
BTN,2021,1,0.0,0.0,0.0
BTN,2021,2,0.0,0.0,0.0
BTN,2021,3,0.0,0.0,0.0
BTN,2021,4,0.0,0.0,0.0
BTN,2021,5,9.0,1.157556270096463e-05,100.0
BTN,2021,6,0.0,0.0,0.0
BTN,2021,7,0.0,0.0,0.0
BOL,2000,1,0.0,0.0,0.0
BOL,2000,2,0.37,4.306002707428297e-08,9.78836
BOL,2000,3,1.44,1.6758497023504722e-07,38.095238
BOL,2000,4,0.0,0.0,0.0
BOL,2000,5,1.95,2.2693798052662645e-07,51.587303
BOL,2000,6,0.0,0.0,0.0
BOL,2000,7,0.0,0.0,0.0
BOL,2001,1,0.0,0.0,0.0
BOL,2001,2,0.36,4.11612644603238e-08,9.35065
BOL,2001,3,1.37,1.5664147864067668e-07,35.584415
BOL,2001,4,0.0,0.0,0.0
BOL,2001,5,2.11,2.412507444757867e-07,54.80519
BOL,2001,6,0.0,0.0,0.0
BOL,2001,7,0.0,0.0,0.0
BOL,2002,1,0.0,0.0,0.0
BOL,2002,2,0.38,4.269379415366912e-08,9.405941
BOL,2002,3,1.47,1.6515757212077264e-07,36.38614
BOL,2002,4,0.0,0.0,0.0
BOL,2002,5,2.18,2.4492755593420707e-07,53.960396
BOL,2002,6,0.0,0.0,0.0
BOL,2002,7,0.0,0.0,0.0
BOL,2003,1,0.0,0.0,0.0
BOL,2003,2,0.43,4.747506620563593e-08,10.31175
BOL,2003,3,1.76,1.9431655005097499e-07,42.206234
BOL,2003,4,0.0,0.0,0.0
BOL,2003,5,1.97,2.1750204750023902e-07,47.242207
BOL,2003,6,0.0,0.0,0.0
BOL,2003,7,0.0,0.0,0.0
BOL,2004,1,0.0,0.0,0.0
BOL,2004,2,0.44,4.7741594712488184e-08,10.0917425
BOL,2004,3,1.75,1.8988134260648708e-07,40.137615
BOL,2004,4,0.0,0.0,0.0
BOL,2004,5,2.13,2.311127198581814e-07,48.853214
BOL,2004,6,0.0,0.0,0.0
BOL,2004,7,0.0,0.0,0.0
BOL,2005,1,0.0,0.0,0.0
BOL,2005,2,0.55,5.865168311668646e-08,11.727078
BOL,2005,3,2.16,2.3034115551280501e-07,46.05544
BOL,2005,4,0.0,0.0,0.0
BOL,2005,5,1.94,2.068804822661304e-07,41.364605
BOL,2005,6,0.0,0.0,0.0
BOL,2005,7,0.0,0.0,0.0
BOL,2006,1,0.0,0.0,0.0
BOL,2006,2,0.62,6.4971381678259e-08,12.204724
BOL,2006,3,2.28,2.3892701649424273e-07,44.88189
BOL,2006,4,0.0,0.0,0.0
BOL,2006,5,2.14,2.242560593410875e-07,42.125988
BOL,2006,6,0.0,0.0,0.0
BOL,2006,7,0.0,0.0,0.0
BOL,2007,1,0.0,0.0,0.0
BOL,2007,2,0.66,6.796307957189439e-08,11.956522
BOL,2007,3,2.5,2.574359074692969e-07,45.289856
BOL,2007,4,0.0,0.0,0.0
BOL,2007,5,2.3,2.3684103487175314e-07,41.666668
BOL,2007,6,0.0,0.0,0.0
BOL,2007,7,0.0,0.0,0.0
BOL,2008,1,0.0,0.0,0.0
BOL,2008,2,0.62,6.274927021080617e-08,11.071428
BOL,2008,3,2.62,2.651662708908261e-07,46.785713
BOL,2008,4,0.0,0.0,0.0
BOL,2008,5,2.29,2.3176746577862281e-07,40.892857
BOL,2008,6,0.0,0.0,0.0
BOL,2008,7,0.0,0.0,0.0
BOL,2009,1,0.0,0.0,0.0
BOL,2009,2,0.66,6.566300432918178e-08,11.18644
BOL,2009,3,2.88,2.8652947343642955e-07,48.813557
BOL,2009,4,0.0,0.0,0.0
BOL,2009,5,2.27,2.258409391321858e-07,38.474575
BOL,2009,6,0.0,0.0,0.0
BOL,2009,7,0.0,0.0,0.0
BOL,2010,1,0.0,0.0,0.0
BOL,2010,2,0.68,6.651487580743435e-08,10.559006
BOL,2010,3,3.51,3.433341383589626e-07,54.503105
BOL,2010,4,0.0,0.0,0.0
BOL,2010,5,2.16,2.1128254668243853e-07,33.540375
BOL,2010,6,0.0,0.0,0.0
BOL,2010,7,0.0,0.0,0.0
BOL,2011,1,0.0,0.0,0.0
BOL,2011,2,0.51,4.905615477274544e-08,7.423581
BOL,2011,3,3.93,3.7802095736645014e-07,57.205242
BOL,2011,4,0.0,0.0,0.0
BOL,2011,5,2.32,2.231574099466067e-07,33.770016
BOL,2011,6,0.0,0.0,0.0
BOL,2011,7,0.0,0.0,0.0
BOL,2012,1,0.0,0.0,0.0
BOL,2012,2,0.61,5.771215579784359e-08,8.321964
BOL,2012,3,4.28,4.049311914996239e-07,58.390182
BOL,2012,4,0.0,0.0,0.0
BOL,2012,5,2.33,2.2044151312946816e-07,31.787176
BOL,2012,6,0.0,0.0,0.0
BOL,2012,7,0.0,0.0,0.0
BOL,2013,1,0.0,0.0,0.0
BOL,2013,2,0.6,5.584849123439314e-08,7.8534036
BOL,2013,3,4.41,4.104864105727896e-07,57.722515
BOL,2013,4,0.0,0.0,0.0
BOL,2013,5,2.51,2.336328549972113e-07,32.853405
BOL,2013,6,0.0,0.0,0.0
BOL,2013,7,0.0,0.0,0.0
BOL,2014,1,0.0,0.0,0.0
BOL,2014,2,0.67,6.1372222437483e-08,8.210785
BOL,2014,3,5.1,4.6716169318084075e-07,62.5
BOL,2014,4,0.0,0.0,0.0
BOL,2014,5,2.23,2.0426874035162254e-07,27.328432
BOL,2014,6,0.01,9.160033199624329e-10,0.12254902
BOL,2014,7,0.01,9.160033199624329e-10,0.12254902
BOL,2015,1,0.0,0.0,0.0
BOL,2015,2,0.53,4.779041468554358e-08,6.1484914
BOL,2015,3,5.46,4.923314418548452e-07,63.34107
BOL,2015,4,0.0,0.0,0.0
BOL,2015,5,2.44,2.2001624874099308e-07,28.306265
BOL,2015,6,0.0,0.0,0.0
BOL,2015,7,0.01,9.017059374630865e-10,0.11600928
BOL,2016,1,0.0,0.0,0.0
BOL,2016,2,0.23,2.0420818011800747e-08,2.59887
BOL,2016,3,6.71,5.957551689529696e-07,75.81921
BOL,2016,4,0.0,0.0,0.0
BOL,2016,5,1.7,1.5093648095678813e-07,19.209038
BOL,2016,6,0.01,8.87861652686989e-10,0.11299434
BOL,2016,7,0.04,3.551446610747956e-09,0.45197737
BOL,2017,1,0.0,0.0,0.0
BOL,2017,2,0.26,2.2736146581685946e-08,2.838428
BOL,2017,3,6.51,5.692781317183673e-07,71.06987
BOL,2017,4,0.0,0.0,0.0
BOL,2017,5,2.21,1.9325724594433055e-07,24.126638
BOL,2017,6,0.01,8.744671762186903e-10,0.10917031
BOL,2017,7,0.06,5.246803057312142e-09,0.65502185
BOL,2018,1,0.0,0.0,0.0
BOL,2018,2,0.26,2.2400457107173953e-08,2.7571578
BOL,2018,3,6.23,5.367494145295913e-07,66.06574
BOL,2018,4,0.0,0.0,0.0
BOL,2018,5,2.59,2.231430150291559e-07,27.465534
BOL,2018,6,0.13,1.1200228553586976e-08,1.3785789
BOL,2018,7,0.06,5.169336255501681e-09,0.6362672
BOL,2019,1,0.0,0.0,0.0
BOL,2019,2,0.27,2.2925423258504186e-08,2.702703
BOL,2019,3,6.03,5.120011194399269e-07,60.360363
BOL,2019,4,0.0,0.0,0.0
BOL,2019,5,3.22,2.734068996014203e-07,32.23223
BOL,2019,6,0.19,1.6132705255984426e-08,1.901902
BOL,2019,7,0.07,5.9436282522047895e-09,0.7007007
BOL,2020,1,0.0,0.0,0.0
BOL,2020,2,0.24,2.010695391461029e-08,2.4564993
BOL,2020,3,5.89,4.934581606543942e-07,60.28659
BOL,2020,4,0.0,0.0,0.0
BOL,2020,5,2.94,2.4631018545397607e-07,30.092117
BOL,2020,6,0.33,2.7647061632589152e-08,3.3776867
BOL,2020,7,0.06,5.026738478652572e-09,0.61412483
BOL,2021,1,0.0,0.0,0.0
BOL,2021,2,0.64,5.298243946714898e-08,6.043437
BOL,2021,3,5.68,4.7021915027094723e-07,53.635506
BOL,2021,4,0.0,0.0,0.0
BOL,2021,5,3.24,2.682235998024417e-07,30.5949
BOL,2021,6,0.47,3.890897898368753e-08,4.438149
BOL,2021,7,0.13,1.0762058016764638e-08,1.2275732
BIH,2000,1,5.29,1.2657455516461273e-06,50.719078
BIH,2000,2,0.05,1.1963568541078708e-08,0.47938636
BIH,2000,3,0.0,0.0,0.0
BIH,2000,4,0.0,0.0,0.0
BIH,2000,5,5.09,1.2178912774818123e-06,48.801533
BIH,2000,6,0.0,0.0,0.0
BIH,2000,7,0.0,0.0,0.0
BIH,2001,1,5.36,1.2777295318337016e-06,50.42333
BIH,2001,2,0.09,2.1454413780789764e-08,0.8466604
BIH,2001,3,0.0,0.0,0.0
BIH,2001,4,0.0,0.0,0.0
BIH,2001,5,5.18,1.234820704272122e-06,48.730007
BIH,2001,6,0.0,0.0,0.0
BIH,2001,7,0.0,0.0,0.0
BIH,2002,1,5.38,1.2814374965760847e-06,49.86098
BIH,2002,2,0.14,3.334595715997247e-08,1.2974976
BIH,2002,3,0.0,0.0,0.0
BIH,2002,4,0.0,0.0,0.0
BIH,2002,5,5.27,1.2552371016646776e-06,48.84152
BIH,2002,6,0.0,0.0,0.0
BIH,2002,7,0.0,0.0,0.0
BIH,2003,1,6.63,1.58469968865312e-06,58.828747
BIH,2003,2,0.14,3.34627385235953e-08,1.242236
BIH,2003,3,0.0,0.0,0.0
BIH,2003,4,0.0,0.0,0.0
BIH,2003,5,4.5,1.075588023972706e-06,39.929012
BIH,2003,6,0.0,0.0,0.0
BIH,2003,7,0.0,0.0,0.0
BIH,2004,1,6.62,1.5979307038764062e-06,52.003143
BIH,2004,2,0.13,3.1379303852557825e-08,1.0212098
BIH,2004,3,0.0,0.0,0.0
BIH,2004,4,0.0,0.0,0.0
BIH,2004,5,5.98,1.44344797721766e-06,46.97565
BIH,2004,6,0.0,0.0,0.0
BIH,2004,7,0.0,0.0,0.0
BIH,2005,1,6.46,1.5778044435955672e-06,51.26984
BIH,2005,2,0.14,3.4193904350368334e-08,1.111111
BIH,2005,3,0.0,0.0,0.0
BIH,2005,4,0.0,0.0,0.0
BIH,2005,5,6.0,1.465453043587214e-06,47.619045
BIH,2005,6,0.0,0.0,0.0
BIH,2005,7,0.0,0.0,0.0
BIH,2006,1,7.29,1.7964133830579244e-06,54.85327
BIH,2006,2,0.16,3.942745422349354e-08,1.2039127
BIH,2006,3,0.0,0.0,0.0
BIH,2006,4,0.0,0.0,0.0
BIH,2006,5,5.84,1.4391020791575142e-06,43.942814
BIH,2006,6,0.0,0.0,0.0
BIH,2006,7,0.0,0.0,0.0
BIH,2007,1,7.63,1.9037510382678908e-06,64.7708
BIH,2007,2,0.16,3.9921384812957084e-08,1.3582343
BIH,2007,3,0.0,0.0,0.0
BIH,2007,4,0.0,0.0,0.0
BIH,2007,5,3.99,9.955395337731174e-07,33.870968
BIH,2007,6,0.0,0.0,0.0
BIH,2007,7,0.0,0.0,0.0
BIH,2008,1,9.8,2.485171388069656e-06,66.803
BIH,2008,2,0.0,0.0,0.0
BIH,2008,3,0.0,0.0,0.0
BIH,2008,4,0.0,0.0,0.0
BIH,2008,5,4.87,1.234978026520329e-06,33.197002
BIH,2008,6,0.0,0.0,0.0
BIH,2008,7,0.0,0.0,0.0
BIH,2009,1,9.15,2.3596127140574894e-06,59.108524
BIH,2009,2,0.03,7.736435128057343e-09,0.19379845
BIH,2009,3,0.06,1.5472870256114686e-08,0.3875969
BIH,2009,4,0.0,0.0,0.0
BIH,2009,5,6.24,1.6091785066359273e-06,40.310078
BIH,2009,6,0.0,0.0,0.0
BIH,2009,7,0.0,0.0,0.0
BIH,2010,1,8.8,2.3090488739057277e-06,51.978737
BIH,2010,2,0.05,1.311959587446436e-08,0.2953337
BIH,2010,3,0.05,1.311959587446436e-08,0.2953337
BIH,2010,4,0.0,0.0,0.0
BIH,2010,5,8.03,2.107007097438976e-06,47.430595
BIH,2010,6,0.0,0.0,0.0
BIH,2010,7,0.0,0.0,0.0
BIH,2011,1,10.59,2.8291732375706725e-06,70.272064
BIH,2011,2,0.04,1.0686206751919444e-08,0.265428
BIH,2011,3,0.05,1.3357758439899305e-08,0.33178502
BIH,2011,4,0.0,0.0,0.0
BIH,2011,5,4.39,1.1728111910231588e-06,29.130724
BIH,2011,6,0.0,0.0,0.0
BIH,2011,7,0.0,0.0,0.0
BIH,2012,1,9.58,2.6072454207190554e-06,69.37002
BIH,2012,2,0.03,8.164651630644223e-09,0.21723388
BIH,2012,3,0.05,1.3607752717740373e-08,0.36205646
BIH,2012,4,0.0,0.0,0.0
BIH,2012,5,4.15,1.1294434755724511e-06,30.050688
BIH,2012,6,0.0,0.0,0.0
BIH,2012,7,0.0,0.0,0.0
BIH,2013,1,9.93,2.7449410708421467e-06,57.565216
BIH,2013,2,0.04,1.1057164434409453e-08,0.23188406
BIH,2013,3,0.04,1.1057164434409453e-08,0.23188406
BIH,2013,4,0.0,0.0,0.0
BIH,2013,5,7.24,2.001346762628111e-06,41.971016
BIH,2013,6,0.0,0.0,0.0
BIH,2013,7,0.0,0.0,0.0
BIH,2014,1,11.01,3.0831095441982375e-06,64.65061
BIH,2014,2,0.05,1.4001405741136411e-08,0.29359952
BIH,2014,3,0.03,8.400843444681847e-09,0.17615971
BIH,2014,4,0.0,0.0,0.0
BIH,2014,5,5.93,1.6605667208987782e-06,34.820904
BIH,2014,6,0.01,2.800281148227282e-09,0.058719903
BIH,2014,7,0.0,0.0,0.0
BIH,2015,1,10.8,3.0644139818995283e-06,65.73341
BIH,2015,2,0.05,1.418710176805337e-08,0.30432135
BIH,2015,3,0.03,8.512261060832023e-09,0.18259281
BIH,2015,4,0.0,0.0,0.0
BIH,2015,5,5.54,1.5719308759003135e-06,33.718807
BIH,2015,6,0.01,2.8374203536106744e-09,0.06086427
BIH,2015,7,0.0,0.0,0.0
BIH,2016,1,12.02,3.4530456178351817e-06,67.87126
BIH,2016,2,0.06,1.723650058819558e-08,0.33879167
BIH,2016,3,0.02,5.745500196065195e-09,0.11293055
BIH,2016,4,0.0,0.0,0.0
BIH,2016,5,5.59,1.6058673048002218e-06,31.564089
BIH,2016,6,0.02,5.745500196065195e-09,0.11293055
BIH,2016,7,0.0,0.0,0.0
BIH,2017,1,12.34,3.587183232679995e-06,75.98522
BIH,2017,2,0.06,1.7441733708330607e-08,0.36945814
BIH,2017,3,0.02,5.813911236110203e-09,0.12315271
BIH,2017,4,0.0,0.0,0.0
BIH,2017,5,3.79,1.1017361792428833e-06,23.337439
BIH,2017,6,0.02,5.813911236110203e-09,0.12315271
BIH,2017,7,0.0,0.0,0.0
BIH,2018,1,12.44,3.658681486483466e-06,65.23335
BIH,2018,2,0.05,1.4705311440849944e-08,0.26219192
BIH,2018,3,0.03,8.823186864509965e-09,0.15731515
BIH,2018,4,0.0,0.0,0.0
BIH,2018,5,6.42,1.8881619890051327e-06,33.665443
BIH,2018,6,0.02,5.882124576339978e-09,0.10487677
BIH,2018,7,0.1,2.9410622881699888e-08,0.52438384
BIH,2019,1,10.96,3.2612078728414586e-06,62.916187
BIH,2019,2,0.05,1.4877773142524902e-08,0.2870264
BIH,2019,3,0.02,5.95110925700996e-09,0.11481056
BIH,2019,4,0.0,0.0,0.0
BIH,2019,5,6.1,1.8150883233880377e-06,35.01722
BIH,2019,6,0.03,8.92666388551494e-09,0.17221585
BIH,2019,7,0.25,7.438886571262451e-08,1.435132
BIH,2020,1,11.85,3.5709873101877102e-06,70.57772
BIH,2020,2,0.04,1.205396560400915e-08,0.23823704
BIH,2020,3,0.0,0.0,0.0
BIH,2020,4,0.0,0.0,0.0
BIH,2020,5,4.58,1.3801790616590476e-06,27.278141
BIH,2020,6,0.05,1.5067457005011436e-08,0.29779628
BIH,2020,7,0.26,7.835077642605947e-08,1.5485407
BIH,2021,1,11.2,3.424083782438608e-06,60.836502
BIH,2021,2,0.03,9.171652988674843e-09,0.16295491
BIH,2021,3,0.0,0.0,0.0
BIH,2021,4,0.0,0.0,0.0
BIH,2021,5,6.69,2.04527861647449e-06,36.338947
BIH,2021,6,0.07,2.1400523640241302e-08,0.38022813
BIH,2021,7,0.38,1.1617427118988134e-07,2.0640957
BWA,2000,1,0.89,5.15346915330239e-07,100.0
BWA,2000,2,0.0,0.0,0.0
BWA,2000,3,0.0,0.0,0.0
BWA,2000,4,0.0,0.0,0.0
BWA,2000,5,0.0,0.0,0.0
BWA,2000,6,0.0,0.0,0.0
BWA,2000,7,0.0,0.0,0.0
BWA,2001,1,0.95,5.391784056210767e-07,100.0
BWA,2001,2,0.0,0.0,0.0
BWA,2001,3,0.0,0.0,0.0
BWA,2001,4,0.0,0.0,0.0
BWA,2001,5,0.0,0.0,0.0
BWA,2001,6,0.0,0.0,0.0
BWA,2001,7,0.0,0.0,0.0
BWA,2002,1,0.84,4.6793085987309046e-07,100.0
BWA,2002,2,0.0,0.0,0.0
BWA,2002,3,0.0,0.0,0.0
BWA,2002,4,0.0,0.0,0.0
BWA,2002,5,0.0,0.0,0.0
BWA,2002,6,0.0,0.0,0.0
BWA,2002,7,0.0,0.0,0.0
BWA,2003,1,0.68,3.7222215531954727e-07,100.0
BWA,2003,2,0.0,0.0,0.0
BWA,2003,3,0.0,0.0,0.0
BWA,2003,4,0.0,0.0,0.0
BWA,2003,5,0.0,0.0,0.0
BWA,2003,6,0.0,0.0,0.0
BWA,2003,7,0.0,0.0,0.0
BWA,2004,1,0.74,3.980448467446655e-07,100.0
BWA,2004,2,0.0,0.0,0.0
BWA,2004,3,0.0,0.0,0.0
BWA,2004,4,0.0,0.0,0.0
BWA,2004,5,0.0,0.0,0.0
BWA,2004,6,0.0,0.0,0.0
BWA,2004,7,0.0,0.0,0.0
BWA,2005,1,0.81,4.279331515586012e-07,100.0
BWA,2005,2,0.0,0.0,0.0
BWA,2005,3,0.0,0.0,0.0
BWA,2005,4,0.0,0.0,0.0
BWA,2005,5,0.0,0.0,0.0
BWA,2005,6,0.0,0.0,0.0
BWA,2005,7,0.0,0.0,0.0
BWA,2006,1,0.75,3.888601420428327e-07,100.0
BWA,2006,2,0.0,0.0,0.0
BWA,2006,3,0.0,0.0,0.0
BWA,2006,4,0.0,0.0,0.0
BWA,2006,5,0.0,0.0,0.0
BWA,2006,6,0.0,0.0,0.0
BWA,2006,7,0.0,0.0,0.0
BWA,2007,1,0.58,2.9486827522394734e-07,100.0
BWA,2007,2,0.0,0.0,0.0
BWA,2007,3,0.0,0.0,0.0
BWA,2007,4,0.0,0.0,0.0
BWA,2007,5,0.0,0.0,0.0
BWA,2007,6,0.0,0.0,0.0
BWA,2007,7,0.0,0.0,0.0
BWA,2008,1,0.55,2.7399689735876955e-07,100.0
BWA,2008,2,0.0,0.0,0.0
BWA,2008,3,0.0,0.0,0.0
BWA,2008,4,0.0,0.0,0.0
BWA,2008,5,0.0,0.0,0.0
BWA,2008,6,0.0,0.0,0.0
BWA,2008,7,0.0,0.0,0.0
BWA,2009,1,0.27,1.31771788831316e-07,65.85366
BWA,2009,2,0.14,6.832611272734904e-08,34.146343
BWA,2009,3,0.0,0.0,0.0
BWA,2009,4,0.0,0.0,0.0
BWA,2009,5,0.0,0.0,0.0
BWA,2009,6,0.0,0.0,0.0
BWA,2009,7,0.0,0.0,0.0
BWA,2010,1,0.33,1.5776897458772098e-07,66.0
BWA,2010,2,0.17,8.127492630276536e-08,34.0
BWA,2010,3,0.0,0.0,0.0
BWA,2010,4,0.0,0.0,0.0
BWA,2010,5,0.0,0.0,0.0
BWA,2010,6,0.0,0.0,0.0
BWA,2010,7,0.0,0.0,0.0
BWA,2011,1,0.2,9.371882384750448e-08,44.444447
BWA,2011,2,0.25,1.171485298093806e-07,55.555557
BWA,2011,3,0.0,0.0,0.0
BWA,2011,4,0.0,0.0,0.0
BWA,2011,5,0.0,0.0,0.0
BWA,2011,6,0.0,0.0,0.0
BWA,2011,7,0.0,0.0,0.0
BWA,2012,1,0.15,6.89519170701503e-08,45.454548
BWA,2012,2,0.18,8.274230048418035e-08,54.545452
BWA,2012,3,0.0,0.0,0.0
BWA,2012,4,0.0,0.0,0.0
BWA,2012,5,0.0,0.0,0.0
BWA,2012,6,0.0,0.0,0.0
BWA,2012,7,0.0,0.0,0.0
BWA,2013,1,0.63,2.841312686461145e-07,73.25581
BWA,2013,2,0.23,1.0373046315651799e-07,26.744186
BWA,2013,3,0.0,0.0,0.0
BWA,2013,4,0.0,0.0,0.0
BWA,2013,5,0.0,0.0,0.0
BWA,2013,6,0.0,0.0,0.0
BWA,2013,7,0.0,0.0,0.0
BWA,2014,1,1.78,7.874771664801938e-07,82.02765
BWA,2014,2,0.39,1.725371319816155e-07,17.97235
BWA,2014,3,0.0,0.0,0.0
BWA,2014,4,0.0,0.0,0.0
BWA,2014,5,0.0,0.0,0.0
BWA,2014,6,0.0,0.0,0.0
BWA,2014,7,0.0,0.0,0.0
BWA,2015,1,2.29,9.934161237943983e-07,82.07886
BWA,2015,2,0.5,2.1690308379790358e-07,17.921146
BWA,2015,3,0.0,0.0,0.0
BWA,2015,4,0.0,0.0,0.0
BWA,2015,5,0.0,0.0,0.0
BWA,2015,6,0.0,0.0,0.0
BWA,2015,7,0.0,0.0,0.0
BWA,2016,1,2.07,8.79945281856676e-07,82.14286
BWA,2016,2,0.45,1.9129245257753829e-07,17.857143
BWA,2016,3,0.0,0.0,0.0
BWA,2016,4,0.0,0.0,0.0
BWA,2016,5,0.0,0.0,0.0
BWA,2016,6,0.0,0.0,0.0
BWA,2016,7,0.0,0.0,0.0
BWA,2017,1,2.33,9.700863668308736e-07,82.04226
BWA,2017,2,0.51,2.1233650089431138e-07,17.957747
BWA,2017,3,0.0,0.0,0.0
BWA,2017,4,0.0,0.0,0.0
BWA,2017,5,0.0,0.0,0.0
BWA,2017,6,0.0,0.0,0.0
BWA,2017,7,0.0,0.0,0.0
BWA,2018,1,2.43,9.912658464859626e-07,81.818184
BWA,2018,2,0.53,2.1620201590023053e-07,17.845116
BWA,2018,3,0.0,0.0,0.0
BWA,2018,4,0.0,0.0,0.0
BWA,2018,5,0.0,0.0,0.0
BWA,2018,6,0.01,4.079283318872274e-09,0.33670032
BWA,2018,7,0.0,0.0,0.0
BWA,2019,1,2.5,1.0001180139256433e-06,81.69935
BWA,2019,2,0.55,2.2002596306364152e-07,17.973856
BWA,2019,3,0.0,0.0,0.0
BWA,2019,4,0.0,0.0,0.0
BWA,2019,5,0.0,0.0,0.0
BWA,2019,6,0.01,4.000472055702573e-09,0.3267974
BWA,2019,7,0.0,0.0,0.0
BWA,2020,1,1.68,6.59753911790902e-07,81.5534
BWA,2020,2,0.37,1.4530294485871056e-07,17.961166
BWA,2020,3,0.0,0.0,0.0
BWA,2020,4,0.0,0.0,0.0
BWA,2020,5,0.0,0.0,0.0
BWA,2020,6,0.01,3.927106617802988e-09,0.48543692
BWA,2020,7,0.0,0.0,0.0
BWA,2021,1,1.79,6.915404895024926e-07,81.73516
BWA,2021,2,0.39,1.506708329083643e-07,17.808218
BWA,2021,3,0.0,0.0,0.0
BWA,2021,4,0.0,0.0,0.0
