ISOCode,Year,AnnualGasemissions
KGZ,1855,3133027.8
KGZ,1856,3141457.5
KGZ,1857,3151501.2
KGZ,1858,3163968.8
KGZ,1859,3173001.2
KGZ,1860,3185400.5
KGZ,1861,3198202.0
KGZ,1862,3205754.2
KGZ,1863,3215144.5
KGZ,1864,3225000.2
KGZ,1865,3233916.5
KGZ,1866,3254736.8
KGZ,1867,3266250.2
KGZ,1868,3271884.2
KGZ,1869,3286577.5
KGZ,1870,3302756.8
KGZ,1871,3322971.5
KGZ,1872,3338478.2
KGZ,1873,3357006.8
KGZ,1874,3386968.8
KGZ,1875,3417235.2
KGZ,1876,3452513.2
KGZ,1877,3477716.0
KGZ,1878,3517214.0
KGZ,1879,3539140.0
KGZ,1880,3575065.0
KGZ,1881,3634103.5
KGZ,1882,3648548.5
KGZ,1883,3675480.0
KGZ,1884,3690683.0
KGZ,1885,3714090.5
KGZ,1886,3730974.8
KGZ,1887,3751482.2
KGZ,1888,3770852.2
KGZ,1889,3795947.2
KGZ,1890,3838568.0
KGZ,1891,3865021.5
KGZ,1892,3883431.5
KGZ,1893,3931862.5
KGZ,1894,3954160.5
KGZ,1895,4005102.0
KGZ,1896,4028114.5
KGZ,1897,4087465.0
KGZ,1898,4142051.0
KGZ,1899,4214625.0
KGZ,1900,4289661.5
KGZ,1901,4302599.5
KGZ,1902,4319529.5
KGZ,1903,4268905.0
KGZ,1904,4382072.5
KGZ,1905,4317165.5
KGZ,1906,4433587.5
KGZ,1907,4480514.5
KGZ,1908,4526517.0
KGZ,1909,4620263.5
KGZ,1910,4616663.0
KGZ,1911,4680715.0
KGZ,1912,4836667.0
KGZ,1913,4924196.5
KGZ,1914,4944150.5
KGZ,1915,4969628.0
KGZ,1916,5010311.0
KGZ,1917,5057519.0
KGZ,1918,4674144.5
KGZ,1919,4686675.0
KGZ,1920,4666976.5
KGZ,1921,4770178.0
KGZ,1922,4915293.0
KGZ,1923,4933213.0
KGZ,1924,5034220.5
KGZ,1925,5090975.0
KGZ,1926,5262855.5
KGZ,1927,5405602.5
KGZ,1928,5450713.0
KGZ,1929,5512824.5
KGZ,1930,5782322.0
KGZ,1931,5988210.0
KGZ,1932,6179043.5
KGZ,1933,6357253.0
KGZ,1934,6605732.0
KGZ,1935,6860600.0
KGZ,1936,7201585.0
KGZ,1937,7237544.0
KGZ,1938,7444749.5
KGZ,1939,7498656.0
KGZ,1940,8086838.0
KGZ,1941,7801675.5
KGZ,1942,6607773.0
KGZ,1943,6731599.0
KGZ,1944,7431923.5
KGZ,1945,7623416.0
KGZ,1946,8037092.5
KGZ,1947,8684302.0
KGZ,1948,8954064.0
KGZ,1949,9464822.0
KGZ,1950,10469597.0
KGZ,1951,11405788.0
KGZ,1952,12300091.0
KGZ,1953,13164236.0
KGZ,1954,14215318.0
KGZ,1955,15838824.0
KGZ,1956,17201478.0
KGZ,1957,18536190.0
KGZ,1958,19975064.0
KGZ,1959,21273942.0
KGZ,1960,20881808.0
KGZ,1961,21489006.0
KGZ,1962,21782544.0
KGZ,1963,22045410.0
KGZ,1964,22149904.0
KGZ,1965,22690024.0
KGZ,1966,23384866.0
KGZ,1967,23840696.0
KGZ,1968,24163318.0
KGZ,1969,24405900.0
KGZ,1970,25628444.0
KGZ,1971,26672008.0
KGZ,1972,27045750.0
KGZ,1973,27900156.0
KGZ,1974,28321890.0
KGZ,1975,29290458.0
KGZ,1976,29896164.0
KGZ,1977,30447598.0
KGZ,1978,31089148.0
KGZ,1979,31248420.0
KGZ,1980,32485030.0
KGZ,1981,32025574.0
KGZ,1982,32288548.0
KGZ,1983,32670908.0
KGZ,1984,32777962.0
KGZ,1985,34561370.0
KGZ,1986,34350690.0
KGZ,1987,33847924.0
KGZ,1988,34011576.0
KGZ,1989,33234168.0
KGZ,1990,31454666.0
KGZ,1991,27783866.0
KGZ,1992,23105676.0
KGZ,1993,19739666.0
KGZ,1994,17299420.0
KGZ,1995,16280320.0
KGZ,1996,16274266.0
KGZ,1997,15873976.0
KGZ,1998,16367754.0
KGZ,1999,14573560.0
KGZ,2000,14359489.0
KGZ,2001,13506540.0
KGZ,2002,14478226.0
KGZ,2003,14837490.0
KGZ,2004,14707135.0
KGZ,2005,14325542.0
KGZ,2006,13939800.0
KGZ,2007,15033447.0
KGZ,2008,16021250.0
KGZ,2009,15509837.0
KGZ,2010,15212215.0
KGZ,2011,16656297.0
KGZ,2012,19123056.0
KGZ,2013,19373280.0
KGZ,2014,20453396.0
KGZ,2015,20579458.0
KGZ,2016,20034182.0
KGZ,2017,19937086.0
KGZ,2018,22174092.0
KGZ,2019,19949312.0
KGZ,2020,19340592.0
KGZ,2021,20465358.0
KGZ,2022,20730278.0
LAO,1850,3778037.2
LAO,1851,3599066.2
LAO,1852,3729478.0
LAO,1853,3360606.0
LAO,1854,3497671.5
LAO,1855,3168106.5
LAO,1856,3135930.5
LAO,1857,3096632.2
LAO,1858,2997453.0
LAO,1859,3021583.8
LAO,1860,2849429.0
LAO,1861,2935034.8
LAO,1862,2911879.0
LAO,1863,2890593.2
LAO,1864,2849648.8
LAO,1865,3031446.8
LAO,1866,3166113.2
LAO,1867,3188555.2
LAO,1868,2974322.2
LAO,1869,2896426.0
LAO,1870,3221310.8
LAO,1871,3568439.8
LAO,1872,3487050.2
LAO,1873,3472765.2
LAO,1874,3463022.8
LAO,1875,3505471.8
LAO,1876,3654933.2
LAO,1877,3676599.2
LAO,1878,3893640.8
LAO,1879,3931286.0
LAO,1880,4106109.5
LAO,1881,4435840.0
LAO,1882,5023862.0
LAO,1883,5342220.0
LAO,1884,5171381.0
LAO,1885,6192617.5
LAO,1886,5933652.0
LAO,1887,5665885.0
LAO,1888,6005412.5
LAO,1889,5926197.0
LAO,1890,6105240.0
LAO,1891,5953775.0
LAO,1892,5927654.0
LAO,1893,5775626.0
LAO,1894,6011441.5
LAO,1895,6220373.5
LAO,1896,6349141.5
LAO,1897,6802294.0
LAO,1898,6730688.5
LAO,1899,7190541.5
LAO,1900,6259145.0
LAO,1901,5710212.0
LAO,1902,5382280.0
LAO,1903,5519003.0
LAO,1904,5317332.0
LAO,1905,5315178.0
LAO,1906,5074810.0
LAO,1907,5387008.0
LAO,1908,5327198.5
LAO,1909,5516966.5
LAO,1910,5586565.5
LAO,1911,5564510.0
LAO,1912,5599617.5
LAO,1913,6214875.0
LAO,1914,6180610.0
LAO,1915,6530449.0
LAO,1916,6400652.5
LAO,1917,6362805.5
LAO,1918,6419754.5
LAO,1919,6343804.0
LAO,1920,6813826.0
LAO,1921,8238692.5
LAO,1922,8455403.0
LAO,1923,8629866.0
LAO,1924,8963358.0
LAO,1925,9455684.0
LAO,1926,10105995.0
LAO,1927,10408569.0
LAO,1928,9762462.0
LAO,1929,10493648.0
LAO,1930,11384888.0
LAO,1931,12725064.0
LAO,1932,13218229.0
LAO,1933,14384943.0
LAO,1934,13645603.0
LAO,1935,14850256.0
LAO,1936,14720300.0
LAO,1937,14948575.0
LAO,1938,14978522.0
LAO,1939,14643855.0
LAO,1940,13892059.0
LAO,1941,13269804.0
LAO,1942,14228085.0
LAO,1943,14247998.0
LAO,1944,13407568.0
LAO,1945,14693948.0
LAO,1946,13690052.0
LAO,1947,13804950.0
LAO,1948,13638535.0
LAO,1949,13812854.0
LAO,1950,14827207.0
LAO,1951,15561934.0
LAO,1952,15010929.0
LAO,1953,16330514.0
LAO,1954,17919836.0
LAO,1955,19288046.0
LAO,1956,21303568.0
LAO,1957,21319164.0
LAO,1958,23050352.0
LAO,1959,36092596.0
LAO,1960,29574176.0
LAO,1961,22148630.0
LAO,1962,18897516.0
LAO,1963,17489198.0
LAO,1964,17799828.0
LAO,1965,18064786.0
LAO,1966,17880996.0
LAO,1967,18342088.0
LAO,1968,16655109.0
LAO,1969,16694373.0
LAO,1970,17343632.0
LAO,1971,19563282.0
LAO,1972,20701904.0
LAO,1973,21402932.0
LAO,1974,21930654.0
LAO,1975,21495968.0
LAO,1976,20102484.0
LAO,1977,20588240.0
LAO,1978,20501984.0
LAO,1979,19154894.0
LAO,1980,20042432.0
LAO,1981,20542966.0
LAO,1982,20054300.0
LAO,1983,20497630.0
LAO,1984,20964172.0
LAO,1985,20739860.0
LAO,1986,21499964.0
LAO,1987,21416176.0
LAO,1988,21188244.0
LAO,1989,22068054.0
LAO,1990,24534210.0
LAO,1991,23577794.0
LAO,1992,23693418.0
LAO,1993,24220370.0
LAO,1994,25221696.0
LAO,1995,25358714.0
LAO,1996,29165494.0
LAO,1997,27582296.0
LAO,1998,27117620.0
LAO,1999,30460148.0
LAO,2000,36733812.0
LAO,2001,37822292.0
LAO,2002,39167244.0
LAO,2003,40487988.0
LAO,2004,44575092.0
LAO,2005,46423340.0
LAO,2006,46488150.0
LAO,2007,49927684.0
LAO,2008,54488280.0
LAO,2009,59885228.0
LAO,2010,60110964.0
LAO,2011,58493412.0
LAO,2012,56324990.0
LAO,2013,64342976.0
LAO,2014,73005710.0
LAO,2015,65874800.0
LAO,2016,64510780.0
LAO,2017,74782536.0
LAO,2018,72273880.0
LAO,2019,67666960.0
LAO,2020,67290920.0
LAO,2021,69168740.0
LAO,2022,67288190.0
LVA,1850,9483049.0
LVA,1851,9468319.0
LVA,1852,9468114.0
LVA,1853,9458948.0
LVA,1854,9566770.0
LVA,1855,9556838.0
LVA,1856,9585723.0
LVA,1857,9699785.0
LVA,1858,9700609.0
LVA,1859,9735152.0
LVA,1860,9293997.0
LVA,1861,9226375.0
LVA,1862,9225067.0
LVA,1863,9204734.0
LVA,1864,9298007.0
LVA,1865,9262846.0
LVA,1866,9332055.0
LVA,1867,9508821.0
LVA,1868,9432099.0
LVA,1869,9432870.0
LVA,1870,9365731.0
LVA,1871,9302596.0
LVA,1872,9277271.0
LVA,1873,9255432.0
LVA,1874,9365515.0
LVA,1875,9383437.0
LVA,1876,9408039.0
LVA,1877,9457335.0
LVA,1878,9525885.0
LVA,1879,9613846.0
LVA,1880,9530283.0
LVA,1881,9610431.0
LVA,1882,9799434.0
LVA,1883,9765940.0
LVA,1884,9778240.0
LVA,1885,9822477.0
LVA,1886,9903576.0
LVA,1887,9960527.0
LVA,1888,9799866.0
LVA,1889,9937037.0
LVA,1890,9974742.0
LVA,1891,9937571.0
LVA,1892,9891285.0
LVA,1893,9852307.0
LVA,1894,10104351.0
LVA,1895,10058124.0
LVA,1896,10166179.0
LVA,1897,10154013.0
LVA,1898,10358790.0
LVA,1899,10306534.0
LVA,1900,10486356.0
LVA,1901,10683493.0
LVA,1902,10658188.0
LVA,1903,10495528.0
LVA,1904,10555825.0
LVA,1905,10590150.0
LVA,1906,10722330.0
LVA,1907,10897313.0
LVA,1908,10873162.0
LVA,1909,10966363.0
LVA,1910,10351864.0
LVA,1911,10115187.0
LVA,1912,10143998.0
LVA,1913,10209592.0
LVA,1914,10298952.0
LVA,1915,10266343.0
LVA,1916,10147202.0
LVA,1917,10066642.0
LVA,1918,9579830.0
LVA,1919,9352876.0
LVA,1920,9473872.0
LVA,1921,9524268.0
LVA,1922,9567757.0
LVA,1923,9571172.0
LVA,1924,9600326.0
LVA,1925,9584205.0
LVA,1926,9666077.0
LVA,1927,9781033.0
LVA,1928,9848513.0
LVA,1929,9969274.0
LVA,1930,10034331.0
LVA,1931,10274218.0
LVA,1932,10336165.0
LVA,1933,10382009.0
LVA,1934,10615979.0
LVA,1935,10783133.0
LVA,1936,10950120.0
LVA,1937,10838051.0
LVA,1938,10915941.0
LVA,1939,10823195.0
LVA,1940,11018071.0
LVA,1941,10313853.0
LVA,1942,8947058.0
LVA,1943,8655756.0
LVA,1944,9146721.0
LVA,1945,9167849.0
LVA,1946,9253296.0
LVA,1947,9714219.0
LVA,1948,9688970.0
LVA,1949,10072730.0
LVA,1950,10562067.0
LVA,1951,11344244.0
LVA,1952,12129201.0
LVA,1953,12983743.0
LVA,1954,14091554.0
LVA,1955,15606140.0
LVA,1956,17068390.0
LVA,1957,18349910.0
LVA,1958,19517644.0
LVA,1959,20503798.0
LVA,1960,20409930.0
LVA,1961,22132962.0
LVA,1962,21523834.0
LVA,1963,22125240.0
LVA,1964,22487674.0
LVA,1965,22804548.0
LVA,1966,23380028.0
LVA,1967,23875482.0
LVA,1968,24130248.0
LVA,1969,24366344.0
LVA,1970,25602020.0
LVA,1971,26075382.0
LVA,1972,26572148.0
LVA,1973,27501574.0
LVA,1974,27847408.0
LVA,1975,28924316.0
LVA,1976,29639116.0
LVA,1977,30076320.0
LVA,1978,30871022.0
LVA,1979,30999212.0
LVA,1980,32547292.0
LVA,1981,31655648.0
LVA,1982,32132070.0
LVA,1983,32402210.0
LVA,1984,32811120.0
LVA,1985,34706932.0
LVA,1986,33136172.0
LVA,1987,28690148.0
LVA,1988,28031914.0
LVA,1989,26416634.0
LVA,1990,27535910.0
LVA,1991,25475588.0
LVA,1992,22656748.0
LVA,1993,22155900.0
LVA,1994,11959723.0
LVA,1995,10755870.0
LVA,1996,9479032.0
LVA,1997,8461525.0
LVA,1998,6841073.0
LVA,1999,6829465.5
LVA,2000,5341558.0
LVA,2001,6238702.0
LVA,2002,6563265.0
LVA,2003,9397309.0
LVA,2004,13869944.0
LVA,2005,15705502.0
LVA,2006,14039950.0
LVA,2007,13775757.0
LVA,2008,13095043.0
LVA,2009,11791198.0
LVA,2010,13346004.0
LVA,2011,13418484.0
LVA,2012,13890886.0
LVA,2013,13364807.0
LVA,2014,13866208.0
LVA,2015,15287052.0
LVA,2016,14251848.0
LVA,2017,15148342.0
LVA,2018,15833256.0
LVA,2019,15767346.0
LVA,2020,15108936.0
LVA,2021,15617938.0
LVA,2022,15066963.0
,1850,287218080.0
,1851,302319600.0
,1852,310636600.0
,1853,317497020.0
,1854,321619330.0
,1855,325952130.0
,1856,328885900.0
,1857,329866340.0
,1858,336349700.0
,1859,336416900.0
,1860,310957700.0
,1861,296807200.0
,1862,290267000.0
,1863,287647000.0
,1864,285417300.0
,1865,287848000.0
,1866,286162080.0
,1867,286610700.0
,1868,282905600.0
,1869,281213150.0
,1870,284146050.0
,1871,286107260.0
,1872,289729470.0
,1873,294044320.0
,1874,291891070.0
,1875,294962620.0
,1876,297805200.0
,1877,299528030.0
,1878,299659420.0
,1879,303780800.0
,1880,316201820.0
,1881,335595870.0
,1882,346094750.0
,1883,352149730.0
,1884,359439040.0
,1885,363546020.0
,1886,367396480.0
,1887,371017630.0
,1888,372155500.0
,1889,378617820.0
,1890,383337820.0
,1891,393617000.0
,1892,400583230.0
,1893,402640060.0
,1894,407012300.0
,1895,409540800.0
,1896,412886000.0
,1897,419695360.0
,1898,418573820.0
,1899,422324000.0
,1900,435572260.0
,1901,447950750.0
,1902,461917920.0
,1903,469428740.0
,1904,476692100.0
,1905,479583940.0
,1906,483698300.0
,1907,487266140.0
,1908,498199360.0
,1909,498949660.0
,1910,521454000.0
,1911,532755140.0
,1912,539547600.0
,1913,554102800.0
,1914,564427400.0
,1915,571839170.0
,1916,571835300.0
,1917,578089400.0
,1918,587813600.0
,1919,592365700.0
,1920,595844350.0
,1921,595557440.0
,1922,604053200.0
,1923,607870140.0
,1924,616922560.0
,1925,627107260.0
,1926,628163900.0
,1927,637794370.0
,1928,646956350.0
,1929,651789700.0
,1930,691643400.0
,1931,722472800.0
,1932,744753660.0
,1933,756330400.0
,1934,766258940.0
,1935,773897660.0
,1936,787188500.0
,1937,795103040.0
,1938,804584260.0
,1939,816549000.0
,1940,945741200.0
,1941,1045418940.0
,1942,1107622000.0
,1943,1155781500.0
,1944,1197914500.0
,1945,1240956800.0
,1946,1270926200.0
,1947,1304517400.0
,1948,1331706000.0
,1949,1360244000.0
,1950,1491957800.0
,1951,1461259000.0
,1952,1436137000.0
,1953,1437984300.0
,1954,1460586000.0
,1955,1489275100.0
,1956,1523439500.0
,1957,1555568300.0
,1958,1588885500.0
,1959,1663477800.0
,1960,1666418300.0
,1961,1473842600.0
,1962,1394285400.0
,1963,1358712600.0
,1964,1321359200.0
,1965,1296658200.0
,1966,1267084000.0
,1967,1277618300.0
,1968,1296296300.0
,1969,1319825000.0
,1970,1383355300.0
,1971,1317836200.0
,1972,1281644200.0
,1973,1274347500.0
,1974,1248712000.0
,1975,1279268900.0
,1976,1257102300.0
,1977,1337413900.0
,1978,1310529200.0
,1979,1327134200.0
,1980,1356829000.0
,1981,1317020500.0
,1982,1332998300.0
,1983,1330827300.0
,1984,1375162000.0
,1985,1406321900.0
,1986,1417975300.0
,1987,1483674100.0
,1988,1479436300.0
,1989,1509884800.0
,1990,1589863200.0
,1991,1587129000.0
,1992,1666881800.0
,1993,1695319600.0
,1994,1783044400.0
,1995,1840132100.0
,1996,1893343200.0
,1997,1937948800.0
,1998,2023903600.0
,1999,2058871700.0
,2000,2110417700.0
,2001,2120950500.0
,2002,2282833000.0
,2003,2391070200.0
,2004,2414668300.0
,2005,2422280700.0
,2006,2490567700.0
,2007,2627112000.0
,2008,2815340800.0
,2009,2971000600.0
,2010,3173484500.0
,2011,3316723000.0
,2012,3274128400.0
,2013,3274133200.0
,2014,3227528200.0
,2015,3169108000.0
,2016,3182588700.0
,2017,3233569500.0
,2018,3150419200.0
,2019,3119486500.0
,2020,3171963400.0
,2021,3210386700.0
,2022,3202194700.0
LBN,1850,180567.3
LBN,1851,182552.86
LBN,1852,184468.44
LBN,1853,186333.1
LBN,1854,188153.69
LBN,1855,189888.25
LBN,1856,191580.23
LBN,1857,193187.66
LBN,1858,194741.81
LBN,1859,196200.69
LBN,1860,196923.86
LBN,1861,197790.88
LBN,1862,198795.89
LBN,1863,199892.17
LBN,1864,201020.75
LBN,1865,202183.78
LBN,1866,203346.72
LBN,1867,204523.97
LBN,1868,205705.34
LBN,1869,206905.22
LBN,1870,230415.08
LBN,1871,250982.19
LBN,1872,267073.2
LBN,1873,280264.4
LBN,1874,291704.66
LBN,1875,302017.5
LBN,1876,311484.66
LBN,1877,320241.2
LBN,1878,328287.84
LBN,1879,335637.62
LBN,1880,313382.28
LBN,1881,294105.5
LBN,1882,280767.88
LBN,1883,271268.1
LBN,1884,264091.06
LBN,1885,258356.77
LBN,1886,253576.0
LBN,1887,249479.4
LBN,1888,245919.78
LBN,1889,242798.77
LBN,1890,248233.81
LBN,1891,254315.12
LBN,1892,259035.22
LBN,1893,262759.38
LBN,1894,265889.5
LBN,1895,268717.5
LBN,1896,271340.0
LBN,1897,273829.12
LBN,1898,276220.34
LBN,1899,278488.06
LBN,1900,271727.66
LBN,1901,263395.16
LBN,1902,254541.28
LBN,1903,250080.0
LBN,1904,242944.16
LBN,1905,238328.75
LBN,1906,233648.81
LBN,1907,229971.28
LBN,1908,225944.75
LBN,1909,221500.28
LBN,1910,218730.64
LBN,1911,219448.25
LBN,1912,219816.78
LBN,1913,220983.94
LBN,1914,221837.97
LBN,1915,223453.31
LBN,1916,223814.34
LBN,1917,226169.56
LBN,1918,227196.52
LBN,1919,229374.16
LBN,1920,270612.38
LBN,1921,305942.97
LBN,1922,333342.16
LBN,1923,356274.53
LBN,1924,375420.0
LBN,1925,395977.4
LBN,1926,410797.94
LBN,1927,427877.38
LBN,1928,443205.62
LBN,1929,457145.12
LBN,1930,480732.62
LBN,1931,502511.12
LBN,1932,531610.75
LBN,1933,554442.0
LBN,1934,550393.6
LBN,1935,614162.6
LBN,1936,642375.0
LBN,1937,666312.5
LBN,1938,675736.25
LBN,1939,692967.0
LBN,1940,657347.75
LBN,1941,675439.25
LBN,1942,1016729.75
LBN,1943,726980.25
LBN,1944,771626.0
LBN,1945,819011.9
LBN,1946,855000.7
LBN,1947,897612.4
LBN,1948,941288.75
LBN,1949,988276.06
LBN,1950,2442441.2
LBN,1951,2436604.2
LBN,1952,2188073.2
LBN,1953,2263910.5
LBN,1954,2387885.5
LBN,1955,2763940.0
LBN,1956,3048449.5
LBN,1957,3225258.0
LBN,1958,3215621.5
LBN,1959,3627264.5
LBN,1960,3900372.0
LBN,1961,4063323.0
LBN,1962,4242227.5
LBN,1963,4626381.5
LBN,1964,5050365.5
LBN,1965,4992200.0
LBN,1966,5519549.0
LBN,1967,5485328.5
LBN,1968,5598698.0
LBN,1969,6320581.5
LBN,1970,5891886.0
LBN,1971,7405522.5
LBN,1972,7923124.0
LBN,1973,9268062.0
LBN,1974,9036712.0
LBN,1975,8068236.0
LBN,1976,7689052.0
LBN,1977,7054729.5
LBN,1978,7272862.5
LBN,1979,7540989.5
LBN,1980,7709632.5
LBN,1981,7693829.5
LBN,1982,7620176.5
LBN,1983,8846516.0
LBN,1984,8676493.0
LBN,1985,9811002.0
LBN,1986,9564386.0
LBN,1987,9711598.0
LBN,1988,9333290.0
LBN,1989,9926158.0
LBN,1990,10090427.0
LBN,1991,10327128.0
LBN,1992,12100641.0
LBN,1993,13056314.0
LBN,1994,13698376.0
LBN,1995,15371618.0
LBN,1996,15916031.0
LBN,1997,18235586.0
LBN,1998,18982838.0
LBN,1999,19569126.0
LBN,2000,18274954.0
LBN,2001,19522224.0
LBN,2002,19478910.0
LBN,2003,21652968.0
LBN,2004,20808028.0
LBN,2005,20186834.0
LBN,2006,18478846.0
LBN,2007,17494054.0
LBN,2008,21554460.0
LBN,2009,24664976.0
LBN,2010,24665102.0
LBN,2011,24503548.0
LBN,2012,26544056.0
LBN,2013,27164308.0
LBN,2014,29618314.0
LBN,2015,31144422.0
LBN,2016,32143762.0
LBN,2017,35163850.0
LBN,2018,31309356.0
LBN,2019,30682476.0
LBN,2020,27473778.0
LBN,2021,29933290.0
LBN,2022,30201712.0
LSO,1850,162747.6
LSO,1851,165822.9
LSO,1852,168594.94
LSO,1853,171262.7
LSO,1854,173793.34
LSO,1855,176153.88
LSO,1856,178384.69
LSO,1857,180452.78
LSO,1858,182410.77
LSO,1859,184274.53
LSO,1860,187232.55
LSO,1861,191204.0
LSO,1862,194909.9
LSO,1863,198390.38
LSO,1864,201648.81
LSO,1865,204786.42
LSO,1866,207794.4
LSO,1867,210663.98
LSO,1868,213459.75
LSO,1869,216356.06
LSO,1870,221774.66
LSO,1871,229874.83
LSO,1872,238171.08
LSO,1873,246269.19
LSO,1874,254141.31
LSO,1875,261832.92
LSO,1876,269279.5
LSO,1877,276343.38
LSO,1878,282923.34
LSO,1879,288857.28
LSO,1880,291515.94
LSO,1881,297867.12
LSO,1882,304021.88
LSO,1883,309815.56
LSO,1884,315340.0
LSO,1885,320638.16
LSO,1886,325691.94
LSO,1887,330617.62
LSO,1888,335445.9
LSO,1889,340232.03
LSO,1890,351084.22
LSO,1891,363263.56
LSO,1892,375242.44
LSO,1893,387031.47
LSO,1894,399142.22
LSO,1895,412232.66
LSO,1896,426490.0
LSO,1897,442329.8
LSO,1898,459823.88
LSO,1899,478958.28
LSO,1900,502284.06
LSO,1901,541755.56
LSO,1902,568112.1
LSO,1903,576842.4
LSO,1904,622144.5
LSO,1905,678776.4
LSO,1906,716347.44
LSO,1907,779713.9
LSO,1908,780667.44
LSO,1909,861966.1
LSO,1910,858103.8
LSO,1911,912526.75
LSO,1912,942730.56
LSO,1913,990635.0
LSO,1914,1061495.0
LSO,1915,1117513.1
LSO,1916,1138003.2
LSO,1917,1221005.0
LSO,1918,1249468.8
LSO,1919,1259048.9
LSO,1920,1334667.5
LSO,1921,1425456.5
LSO,1922,1478069.5
LSO,1923,1550902.4
LSO,1924,1642135.2
LSO,1925,1701400.5
LSO,1926,1730102.4
LSO,1927,1788147.4
LSO,1928,1830272.8
LSO,1929,1921941.9
LSO,1930,1916240.5
LSO,1931,2088116.1
LSO,1932,2179073.0
LSO,1933,2318456.8
LSO,1934,2524764.5
LSO,1935,2478965.8
LSO,1936,2600871.0
LSO,1937,2648054.8
LSO,1938,2769517.5
LSO,1939,2846918.8
LSO,1940,2865537.5
LSO,1941,2756460.0
LSO,1942,2826963.8
LSO,1943,2835582.8
LSO,1944,2717504.0
LSO,1945,2720652.2
LSO,1946,2828675.5
LSO,1947,2887855.0
LSO,1948,2861372.5
LSO,1949,2899694.8
LSO,1950,2946405.0
LSO,1951,2903152.0
LSO,1952,2983296.0
LSO,1953,2972722.8
LSO,1954,2932470.5
LSO,1955,3033393.5
LSO,1956,3024817.5
LSO,1957,3086218.5
LSO,1958,2952643.8
LSO,1959,2965359.2
LSO,1960,2944417.8
LSO,1961,2954323.8
LSO,1962,2901080.2
LSO,1963,2901703.2
LSO,1964,2727102.0
LSO,1965,2817780.5
LSO,1966,2661630.0
LSO,1967,2968543.2
LSO,1968,2746096.8
LSO,1969,2899610.0
LSO,1970,2973784.0
LSO,1971,2835663.5
LSO,1972,2801070.2
LSO,1973,2705535.5
LSO,1974,3065692.5
LSO,1975,2883593.5
LSO,1976,2479572.5
LSO,1977,2126471.0
LSO,1978,2325045.2
LSO,1979,2142386.5
LSO,1980,2189413.0
LSO,1981,2256650.2
LSO,1982,2152645.5
LSO,1983,2355192.5
LSO,1984,2320515.2
LSO,1985,2451460.0
LSO,1986,3066456.2
LSO,1987,3280211.0
LSO,1988,3016479.0
LSO,1989,3004888.2
LSO,1990,4165336.5
LSO,1991,4421474.5
LSO,1992,4381282.5
LSO,1993,4352123.0
LSO,1994,4216474.0
LSO,1995,4244840.0
LSO,1996,4363958.0
LSO,1997,4394983.0
LSO,1998,4256742.0
LSO,1999,4860267.5
LSO,2000,4784035.0
LSO,2001,4608639.5
LSO,2002,4278577.0
LSO,2003,4438730.5
LSO,2004,4686506.0
LSO,2005,5207736.5
LSO,2006,6106813.0
LSO,2007,6520830.0
LSO,2008,6147033.5
LSO,2009,6067404.0
LSO,2010,5950356.5
LSO,2011,6351634.0
LSO,2012,5995890.5
LSO,2013,5376297.0
LSO,2014,5162697.5
LSO,2015,6404832.0
LSO,2016,7299209.5
LSO,2017,7210722.0
LSO,2018,6861934.0
LSO,2019,6704372.5
LSO,2020,6036422.5
LSO,2021,6534045.0
LSO,2022,7008481.5
LBR,1850,7140968.5
LBR,1851,9275434.0
LBR,1852,10804302.0
LBR,1853,11143518.0
LBR,1854,11528449.0
LBR,1855,13339546.0
LBR,1856,13928371.0
LBR,1857,13681418.0
LBR,1858,13825464.0
LBR,1859,13991307.0
LBR,1860,8995021.0
LBR,1861,6340690.0
LBR,1862,5074520.0
LBR,1863,4448840.5
LBR,1864,3924177.0
LBR,1865,4003090.5
LBR,1866,3517381.5
LBR,1867,3056900.8
LBR,1868,2884744.2
LBR,1869,2679910.2
LBR,1870,2497183.0
LBR,1871,2345913.2
LBR,1872,2200198.2
LBR,1873,2444830.8
LBR,1874,2252442.2
LBR,1875,2280683.5
LBR,1876,1967784.1
LBR,1877,1911355.6
LBR,1878,1781113.6
LBR,1879,1946856.9
LBR,1880,1801210.1
LBR,1881,1739303.1
LBR,1882,1743366.9
LBR,1883,1714969.1
LBR,1884,1732513.1
LBR,1885,1662900.9
LBR,1886,1675801.8
LBR,1887,1735941.0
LBR,1888,1706919.6
LBR,1889,1658817.9
LBR,1890,1832655.6
LBR,1891,1738942.4
LBR,1892,1845015.6
LBR,1893,2407185.0
LBR,1894,2093271.1
LBR,1895,2302804.0
LBR,1896,1996350.0
LBR,1897,1938924.0
LBR,1898,2178868.2
LBR,1899,2121924.2
LBR,1900,2074167.0
LBR,1901,2144609.5
LBR,1902,2093943.0
LBR,1903,2193830.8
LBR,1904,2220842.5
LBR,1905,2449438.5
LBR,1906,2794577.5
LBR,1907,2456201.8
LBR,1908,2647231.0
LBR,1909,2543852.8
LBR,1910,3114047.8
LBR,1911,3036369.5
LBR,1912,3449110.5
LBR,1913,3381386.0
LBR,1914,3743139.8
LBR,1915,3731676.5
LBR,1916,3700928.5
LBR,1917,3580207.0
LBR,1918,3497277.5
LBR,1919,3425455.0
LBR,1920,3993594.2
LBR,1921,4428466.5
LBR,1922,4342834.5
LBR,1923,4560757.0
LBR,1924,5011400.0
